time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2021-05-06 09:30:00-04:00,MLTrader,06ba5b36552449bca78d1f9a3e042794,GC=F,sell,market,fill,1,day,0.0,1,stock,1788.9000244140625,80.0,0.0
2021-05-06 09:30:00-04:00,MLTrader,b2699c161526494caa6d1fca7e5d687a,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1788.9000244140625,15.0,0.0
2021-05-07 09:30:00-04:00,MLTrader,3a5b75b932114e3baec967d3421d06be,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-05-07 09:30:00-04:00,MLTrader,034e3708655d492a861a73fc38c40da3,GC=F,sell,market,fill,1,day,0.0,1,stock,1842.9000244140625,15.0,0.0
2021-05-14 09:30:00-04:00,MLTrader,89431758c99e4048845829db6050e174,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-14 09:30:00-04:00,MLTrader,89431758c99e4048845829db6050e174,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1824.5,78.0,0.0
2021-05-15 09:30:00-04:00,MLTrader,7ffa1676f277441faec278e438bf003a,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-05-15 09:30:00-04:00,MLTrader,303ad8e87ba34347a07d1da9ed91a708,GC=F,sell,market,fill,1,day,0.0,1,stock,1824.5,78.0,0.0
2021-05-25 09:30:00-04:00,MLTrader,25d30bb57a8d4b089affb37f26bccb01,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-05-25 09:30:00-04:00,MLTrader,25d30bb57a8d4b089affb37f26bccb01,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1882.5,76.0,0.0
2021-05-26 09:30:00-04:00,MLTrader,437a9dad79044ef29a2e4ea48fc1b1e0,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-05-26 09:30:00-04:00,MLTrader,3de2b2a4544446cc9cbd677619c961b8,GC=F,sell,market,fill,1,day,0.0,1,stock,1901.300048828125,76.0,0.0
2021-06-03 09:30:00-04:00,MLTrader,1af4b19fbaa747a7b53f4083dfd86996,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-03 09:30:00-04:00,MLTrader,1af4b19fbaa747a7b53f4083dfd86996,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1908.800048828125,75.0,0.0
2021-06-04 09:30:00-04:00,MLTrader,9cfdee14f6ca4de09b42735b6e5b688c,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-06-04 09:30:00-04:00,MLTrader,c3f8ba7a1600408cac82d0fafde84143,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-06-04 09:30:00-04:00,MLTrader,48213b4973f74e0c8605716f709e5553,GC=F,buy,market,fill,1,day,0.0,1,stock,1869.300048828125,75.0,0.0
2021-06-04 09:30:00-04:00,MLTrader,9cfdee14f6ca4de09b42735b6e5b688c,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1869.300048828125,138.0,0.0
2021-06-05 09:30:00-04:00,MLTrader,b0edec7cb47f4209baa7288844dfa286,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-06-05 09:30:00-04:00,MLTrader,83e45a9bfc7f4a1891672ac7a8c78624,GC=F,sell,market,fill,1,day,0.0,1,stock,1869.300048828125,138.0,0.0
2021-06-11 09:30:00-04:00,MLTrader,d0012183b36a4b1db6a1577a06a656ee,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-11 09:30:00-04:00,MLTrader,d0012183b36a4b1db6a1577a06a656ee,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1900.9000244140625,77.0,0.0
2021-06-12 09:30:00-04:00,MLTrader,4e70e55aa579478ab279b4c8efc6462d,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-06-12 09:30:00-04:00,MLTrader,f2da583450404323b0d1c9042c2af2f1,GC=F,buy,market,fill,1,day,0.0,1,stock,1900.9000244140625,77.0,0.0
2021-06-17 09:30:00-04:00,MLTrader,25c04c3e715442fdb15cd9ab8e2498be,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-06-17 09:30:00-04:00,MLTrader,25c04c3e715442fdb15cd9ab8e2498be,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1811.800048828125,81.0,0.0
2021-06-18 09:30:00-04:00,MLTrader,ffa128df05b34dc6b7d33713c57984f4,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-06-18 09:30:00-04:00,MLTrader,8775d7bcd44e4972b00ddb35bb50641e,GC=F,buy,market,fill,1,day,0.0,1,stock,1775.699951171875,81.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,99b8b4818a7d4b6ab7e772c777f3cb76,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,99b8b4818a7d4b6ab7e772c777f3cb76,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1830.0999755859375,81.0,0.0
2021-07-17 09:30:00-04:00,MLTrader,63e495795bbd411590b3e5ec269f0fc7,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2021-07-17 09:30:00-04:00,MLTrader,09902b5c613847ee9488c3430aae7216,GC=F,buy,market,fill,1,day,0.0,1,stock,1830.0999755859375,81.0,0.0
2021-07-28 09:30:00-04:00,MLTrader,7e4794d8d37f434b8e5b75609e1748c4,GC=F,buy,market,new,1,gtc,0.0,1,stock,,,
2021-07-28 09:30:00-04:00,MLTrader,7e4794d8d37f434b8e5b75609e1748c4,GC=F,buy,market,fill,1,gtc,0.0,1,stock,1799.5,83.0,0.0
2021-07-29 09:30:00-04:00,MLTrader,7056879989264ed1bcfb27b512ee838a,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2021-07-29 09:30:00-04:00,MLTrader,0677b9081e494b6a94e7918cd8bdd768,GC=F,sell,market,fill,1,day,0.0,1,stock,1806.5999755859375,83.0,0.0
2021-08-06 09:30:00-04:00,MLTrader,3a20f4b8d18f44cf907fdab49196ce80,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
