time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-09-10 09:30:00-04:00,MLTrader,6f426a87ed1b4abf9a859ab3344d47c0,GC=F,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-09-10 09:30:00-04:00,MLTrader,efc7f218301b4826b9a1a1534d0b7638,GC=F,sell,market,fill,1,day,0.0,1,stock,1944.0999755859375,49.0,0.0
2020-09-16 09:30:00-04:00,MLTrader,56ecb0b43c6a4daa9233ca8afcb51147,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-16 09:30:00-04:00,MLTrader,56ecb0b43c6a4daa9233ca8afcb51147,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1961.300048828125,48.0,0.0
2020-09-17 09:30:00-04:00,MLTrader,7100de5aa82048fa9a713195f54bd2b2,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-09-17 09:30:00-04:00,MLTrader,59b9d84fc7f242dc9462e81a931eb672,GC=F,buy,market,fill,1,day,0.0,1,stock,1939.0,48.0,0.0
2020-09-18 09:30:00-04:00,MLTrader,d6425a57c15548fb969459ec3d324ae3,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-18 09:30:00-04:00,MLTrader,d6425a57c15548fb969459ec3d324ae3,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1950.5,49.0,0.0
2020-09-19 09:30:00-04:00,MLTrader,8440bacc6f23422ea5b64f15aaddbad7,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-09-19 09:30:00-04:00,MLTrader,0a4480705b3d4cbab0fd09d9910fcded,GC=F,buy,market,fill,1,day,0.0,1,stock,1950.5,49.0,0.0
2020-09-21 09:30:00-04:00,MLTrader,91f01beaee45457a96a4996237c1c631,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-21 09:30:00-04:00,MLTrader,91f01beaee45457a96a4996237c1c631,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1946.199951171875,49.0,0.0
2020-09-22 09:30:00-04:00,MLTrader,0ab6d23c540c4e6685d156810a881051,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-09-22 09:30:00-04:00,MLTrader,9204e632c4054c20aaf7ac845decf9cf,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-09-22 09:30:00-04:00,MLTrader,7e2a14ee300b44fcab56ee106351450a,GC=F,buy,market,fill,1,day,0.0,1,stock,1913.0999755859375,49.0,0.0
2020-09-22 09:30:00-04:00,MLTrader,0ab6d23c540c4e6685d156810a881051,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1913.0999755859375,90.0,0.0
2020-09-23 09:30:00-04:00,MLTrader,313256e740044369a3ceb4f5ba0ffb54,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-09-23 09:30:00-04:00,MLTrader,92b31de7d3664a48993f0c826f78ffda,GC=F,buy,market,fill,1,day,0.0,1,stock,1875.5,90.0,0.0
2020-10-12 09:30:00-04:00,MLTrader,ab3db2e27b7849318958d8be06289fed,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-10-12 09:30:00-04:00,MLTrader,ab3db2e27b7849318958d8be06289fed,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1924.0,51.0,0.0
2020-10-13 09:30:00-04:00,MLTrader,02d61e4fd88a4bd7abe5685c04062734,GC=F,sell,market,new,1,gtc,0.0,1,stock,,,
2020-10-13 09:30:00-04:00,MLTrader,ffb6c4cddb294cdca4de9a8ce058b1ee,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-10-13 09:30:00-04:00,MLTrader,014bcb8d8b374cae98b389472f35fb35,GC=F,buy,market,fill,1,day,0.0,1,stock,1921.9000244140625,51.0,0.0
2020-10-13 09:30:00-04:00,MLTrader,02d61e4fd88a4bd7abe5685c04062734,GC=F,sell,market,fill,1,gtc,0.0,1,stock,1921.9000244140625,92.0,0.0
2020-10-14 09:30:00-04:00,MLTrader,dda1341f456e4db7afbdd1767a167c3b,GC=F,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-10-14 09:30:00-04:00,MLTrader,1732dc2341e545c5bbe8b9d14ce63505,GC=F,buy,market,fill,1,day,0.0,1,stock,1889.699951171875,92.0,0.0
